Sample,mRNAsi
TCGA-HZ-8005-01A-11R-2204-07,0.23587751405211232
TCGA-HZ-8315-01A-11R-2404-07,0.11755834523306853
TCGA-HZ-8317-01A-11R-2404-07,0.16397287450961093
TCGA-HZ-8519-01A-11R-2404-07,0.17262141416211843
TCGA-HZ-8636-01A-21R-2404-07,0.1592256381079494
TCGA-HZ-8637-01A-11R-2404-07,0.2744823746823271
TCGA-HZ-8638-01A-11R-2404-07,0.23471920088653733
TCGA-HZ-A49G-01A-11R-A26U-07,0.15276917878198082
TCGA-HZ-A49H-01A-11R-A26U-07,0.1720366191243979
TCGA-HZ-A49I-01A-12R-A26U-07,0.15283898917938615
TCGA-HZ-A4BH-01A-11R-A26U-07,0.18252904412767773
TCGA-HZ-A4BK-01A-11R-A26U-07,0.169723245350867
TCGA-HZ-A77O-01A-11R-A33R-07,0.28994747708558777
TCGA-HZ-A77P-01A-11R-A33R-07,0.13794119698786736
TCGA-HZ-A77Q-01A-11R-A36G-07,0.10327171888263675
TCGA-HZ-A8P0-01A-11R-A36G-07,0.19863308414479325
TCGA-HZ-A8P1-01A-11R-A37L-07,0.34678640411145156
TCGA-HZ-A9TJ-01A-11R-A41I-07,0.27839591279136444
TCGA-HZ-A9TJ-06A-11R-A41B-07,0.28407698862420633
TCGA-IB-7644-01A-11R-2156-07,0.2625434137056867
TCGA-IB-7645-01A-22R-2204-07,0.16651051837514314
TCGA-IB-7646-01A-11R-2156-07,0.25716384295028394
TCGA-IB-7647-01A-11R-2156-07,0.2892459622075555
TCGA-IB-7649-01A-11R-2156-07,0.19594560100262673
TCGA-IB-7651-01A-11R-2156-07,0.25552175996815973
TCGA-IB-7652-01A-11R-2156-07,0.19447730919104583
TCGA-IB-7654-01A-11R-2156-07,0.2162907364343134
TCGA-IB-7885-01A-11R-2156-07,0.17964706043088324
TCGA-IB-7886-01A-11R-2156-07,0.23936307809534266
TCGA-IB-7887-01A-11R-2156-07,0.21380746512424798
TCGA-IB-7888-01A-11R-2156-07,0.20314161793437438
TCGA-IB-7889-01A-11R-2156-07,0.2449070323976817
TCGA-IB-7890-01A-12R-2204-07,0.11516658108868334
TCGA-IB-7891-01A-11R-2204-07,0.20836303269937745
TCGA-IB-7893-01A-11R-2204-07,0.19329142133310817
TCGA-IB-7897-01A-21R-2204-07,0.15957212136160354
TCGA-IB-8126-01A-11R-2404-07,0.15789471959892706
TCGA-IB-8127-01A-11R-2404-07,0.18422886620360893
TCGA-IB-A5SO-01A-11R-A32O-07,0.11293304517925841
TCGA-IB-A5SP-01A-11R-A32O-07,0.34190168428454626
TCGA-IB-A5SQ-01A-11R-A32O-07,0.1489084918560341
TCGA-IB-A5SS-01A-11R-A32O-07,0.1756474161684631
TCGA-IB-A5ST-01A-11R-A32O-07,0.19976203949570978
TCGA-IB-A6UF-01A-23R-A33R-07,0.19373563977709862
TCGA-IB-A6UG-01A-32R-A33R-07,0.2381218455613444
TCGA-IB-A7LX-01A-12R-A36G-07,0.23443327870220595
TCGA-IB-A7M4-01A-11R-A36G-07,0.33978133877961764
TCGA-IB-AAUM-01A-11R-A37L-07,0.19728346496398735
TCGA-IB-AAUN-01A-12R-A38C-07,0.22080686434656005
TCGA-IB-AAUO-01A-12R-A38C-07,0.27032838850251534
TCGA-IB-AAUP-01A-11R-A37L-07,0.17083688515695922
TCGA-IB-AAUQ-01A-22R-A41I-07,0.14389003754266846
TCGA-IB-AAUR-01A-21R-A38C-07,0.16842938444739602
TCGA-IB-AAUS-01A-12R-A38C-07,0.12296286916784419
TCGA-IB-AAUT-01A-11R-A37L-07,0.11960467886861631
TCGA-IB-AAUU-01A-11R-A37L-07,0.22454054930267003
TCGA-IB-AAUV-01A-11R-A38C-07,0.04770756776527744
TCGA-IB-AAUW-01A-12R-A38C-07,0.15433385999773783
TCGA-L1-A7W4-01A-12R-A36G-07,0.30169233331840345
TCGA-LB-A7SX-01A-11R-A33R-07,0.3055049161204651
TCGA-LB-A8F3-01A-11R-A36G-07,0.2501640647833333
TCGA-LB-A9Q5-01A-11R-A39D-07,0.19891410847040633
TCGA-M8-A5N4-01A-11R-A26U-07,0.17247136589765188
TCGA-OE-A75W-01A-12R-A32O-07,0.24222729067123477
TCGA-PZ-A5RE-01A-11R-A32O-07,0.19504342643812683
TCGA-Q3-A5QY-01A-12R-A32O-07,0.218634854354409
TCGA-Q3-AA2A-01A-11R-A37L-07,0.22728354734169678
TCGA-RB-A7B8-01A-12R-A33R-07,0.1477422116273211
TCGA-RB-AA9M-01A-11R-A39D-07,0.16309830775140027
TCGA-RL-AAAS-01A-32R-A39D-07,0.16096826204183415
TCGA-S4-A8RM-01A-11R-A37L-07,0.27609706473334955
TCGA-S4-A8RO-01A-12R-A37L-07,0.3637286155535555
TCGA-S4-A8RP-01A-11R-A36G-07,0.16505896957932825
TCGA-US-A774-01A-21R-A32O-07,0.17445332117227097
TCGA-US-A776-01A-13R-A33R-07,0.4340955727152339
TCGA-US-A779-01A-11R-A32O-07,0.31137151424459664
TCGA-US-A77E-01A-11R-A32O-07,0.15560635255888694
TCGA-US-A77G-01A-11R-A32O-07,0.3139132904921081
TCGA-US-A77J-01A-11R-A32O-07,0.17780583694460772
TCGA-XD-AAUG-01A-61R-A41B-07,0.047543863832212
TCGA-XD-AAUH-01A-42R-A41B-07,0.15604328400438724
TCGA-XD-AAUI-01A-42R-A41B-07,0.21039709024482567
TCGA-XD-AAUL-01A-21R-A39D-07,0.13340159198243534
TCGA-XN-A8T3-01A-11R-A36G-07,0.1444512128113115
TCGA-XN-A8T5-01A-12R-A36G-07,0.1284318965781455
TCGA-YB-A89D-01A-12R-A36G-07,0.11404203871296135
TCGA-YB-A89D-11A-11R-A36G-07,0.09279012263330168
TCGA-YH-A8SY-01A-11R-A37L-07,0.1459708180119647
TCGA-YY-A8LH-01A-11R-A36G-07,0.3110026616602895
TCGA-Z5-AAPL-01A-12R-A41B-07,0.3290592903511817
TCGA-3B-A9HI-01A-11R-A38C-07,0.1667786423093372
TCGA-3B-A9HJ-01A-11R-A38C-07,0.3058053098948524
TCGA-3B-A9HL-01A-11R-A38C-07,0.15000954685692838
TCGA-3B-A9HO-01A-11R-A38C-07,0.24178402888265582
TCGA-3B-A9HP-01A-11R-A38C-07,0.1533892581106843
TCGA-3B-A9HQ-01A-11R-A38C-07,0.2605822299793066
TCGA-3B-A9HR-01A-11R-A38C-07,0.3039879475658609
TCGA-3B-A9HS-01A-11R-A39D-07,0.17281732873352365
TCGA-3B-A9HT-01A-11R-A39D-07,0.33475526218079676
TCGA-3B-A9HU-01A-11R-A39D-07,0.2512764193630189
TCGA-3B-A9HV-01A-11R-A39D-07,0.3470732156492001
TCGA-3B-A9HX-01A-11R-A39D-07,0.1571650627935185
TCGA-3B-A9HY-01A-11R-A39D-07,0.2588913368420378
TCGA-3B-A9HZ-01A-11R-A39D-07,0.21397094082644372
TCGA-3B-A9I0-01A-11R-A39D-07,0.242616234504659
TCGA-3B-A9I1-01A-11R-A39D-07,0.26099445810169297
TCGA-3B-A9I3-01A-11R-A39D-07,0.2297059258975346
TCGA-3R-A8YX-01A-11R-A37L-07,0.31624305984855766
TCGA-DX-A1KU-01A-32R-A24X-07,0.112809681263943
TCGA-DX-A1KW-01A-22R-A24X-07,0.17484472589515132
TCGA-DX-A1KX-01A-22R-A24X-07,0.20604257865089076
TCGA-DX-A1KY-01A-11R-A24X-07,0.23277565176542875
TCGA-DX-A1KZ-01A-11R-A24X-07,0.15541816548738188
TCGA-DX-A1L0-01A-11R-A24X-07,0.13685240483601865
TCGA-DX-A1L1-01A-11R-A24X-07,0.27030931181923873
TCGA-DX-A1L2-01A-22R-A24X-07,0.1067597364568603
TCGA-DX-A1L3-01A-11R-A24X-07,0.18852904355671635
TCGA-DX-A1L4-01A-12R-A26T-07,0.14564568940283049
TCGA-DX-A23R-01A-11R-A26T-07,0.2036851244476954
TCGA-DX-A23T-01A-11R-A26T-07,0.19232683036199075
TCGA-DX-A23U-01A-11R-A26T-07,0.15493192396377495
TCGA-DX-A23V-01A-11R-A29R-07,0.2001593142246099
TCGA-DX-A23Y-01A-11R-A27Q-07,0.25832056929464237
TCGA-DX-A23Z-01A-11R-A27Q-07,0.07359845788466612
TCGA-DX-A240-01A-32R-A27Q-07,0.12278515364682976
TCGA-DX-A2IZ-01A-11R-A21T-07,0.3565213975922012
TCGA-DX-A2J0-01A-11R-A21T-07,0.10616888993981934
TCGA-DX-A2J1-01A-11R-A21T-07,0.21024383448853753
TCGA-DX-A2J4-01A-32R-A21T-07,0.1263135217241259
TCGA-DX-A3LS-01A-11R-A21T-07,0.1475376727942549
TCGA-DX-A3LT-01A-12R-A21T-07,0.24360269311396388
TCGA-DX-A3LU-01A-11R-A21T-07,0.25468951446807814
TCGA-DX-A3LW-01A-21R-A21T-07,0.12193455307757778
TCGA-DX-A3LY-01B-11R-A27Q-07,0.15952904395825873
TCGA-DX-A3M1-01A-11R-A22K-07,0.10945678447956948
TCGA-DX-A3M2-01A-21R-A22K-07,0.27929311027277925
TCGA-DX-A3U5-01A-11R-A22K-07,0.23034471225769165
TCGA-DX-A3U6-01A-11R-A29R-07,0.19731186197462405
TCGA-DX-A3U7-01A-11R-A29R-07,0.3105239102080814
TCGA-DX-A3U8-01A-11R-A29R-07,0.20544967957575136
TCGA-DX-A3U9-01A-11R-A30C-07,0.24072079009818695
TCGA-DX-A3UA-01A-12R-A30C-07,0.15641921371763798
TCGA-DX-A3UB-01A-11R-A30C-07,0.09858561248155051
TCGA-DX-A3UC-01A-11R-A30C-07,0.309810312761988
TCGA-DX-A3UD-01A-11R-A30C-07,0.29647520703015506
TCGA-DX-A3UE-01A-11R-A30C-07,0.22662915399402517
TCGA-DX-A3UF-01A-11R-A30C-07,0.21429671534383196
TCGA-DX-A48J-01A-21R-A30C-07,0.15488140611293294
TCGA-DX-A48K-01A-11R-A30C-07,0.17579942003457671
TCGA-DX-A48L-01A-11R-A30C-07,0.22596115780578838
TCGA-DX-A48N-01A-11R-A30C-07,0.206351848863986
TCGA-DX-A48O-01A-11R-A30C-07,0.25203349260659946
TCGA-DX-A48P-01A-11R-A30C-07,0.18402220138551983
TCGA-DX-A48R-01A-11R-A30C-07,0.3360584222291596
TCGA-DX-A48U-01A-11R-A30C-07,0.20533476055201577
TCGA-DX-A6B7-01A-11R-A30C-07,0.2384224927583008
TCGA-DX-A6B8-01A-11R-A30C-07,0.2585703447896555
TCGA-DX-A6B9-01A-12R-A32Q-07,0.1628344551590675
TCGA-DX-A6BA-01A-11R-A30C-07,0.28540975507948935
TCGA-DX-A6BB-01A-12R-A32Q-07,0.19816591854082005
TCGA-DX-A6BE-01A-41R-A32Q-07,0.10861031668832317
TCGA-DX-A6BF-01A-11R-A30C-07,0.22640018651381538
TCGA-DX-A6BG-01A-11R-A30C-07,0.1163448249253653
TCGA-DX-A6BH-01A-12R-A30C-07,0.03743252538469975
TCGA-DX-A6YQ-01A-12R-A33J-07,0.3219990866389971
TCGA-DX-A6YR-01A-33R-A355-07,0.15085026376231908
TCGA-DX-A6YS-01A-12R-A355-07,0.17064689427931656
TCGA-DX-A6YT-01A-21R-A355-07,0.2766288126657847
TCGA-DX-A6YU-01A-12R-A33J-07,0.21066564929274625
TCGA-DX-A6YV-01A-12R-A355-07,0.23152057941570955
TCGA-DX-A6YX-01A-11R-A41I-07,0.34781715817525616
TCGA-DX-A6YZ-01A-12R-A355-07,0.18052305322527396
TCGA-DX-A6Z0-01A-13R-A36F-07,0.19603889032564173
TCGA-DX-A6Z2-01A-12R-A36F-07,0.17782799670172653
TCGA-DX-A7EF-01A-11R-A33J-07,0.3181151223780893
TCGA-DX-A7EI-01A-11R-A33J-07,0.15724575644635977
TCGA-DX-A7EL-01A-12R-A36F-07,0.22461941563823123
TCGA-DX-A7EM-01A-11R-A36F-07,0.222342026652881
TCGA-DX-A7EN-01A-11R-A39D-07,0.2966551139865614
TCGA-DX-A7EO-01A-11R-A36F-07,0.30548380730306335
TCGA-DX-A7EQ-01A-11R-A466-07,0.32415662817867347
TCGA-DX-A7ER-01A-11R-A36F-07,0.2750993606287535
TCGA-DX-A7ES-01A-31R-A39D-07,0.12574336302909372
TCGA-DX-A7ET-01A-11R-A36F-07,0.3670188518621703
TCGA-DX-A7EU-01A-22R-A36F-07,0.1825094472465721
TCGA-DX-A8BG-01A-12R-A41I-07,0.29080359994129795
TCGA-DX-A8BH-01A-11R-A37L-07,0.4093111158843381
TCGA-DX-A8BJ-01A-11R-A41I-07,0.20337202325641246
TCGA-DX-A8BK-01A-11R-A37L-07,0.32200055579159137
TCGA-DX-A8BL-01A-11R-A41I-07,0.2645882442092662
TCGA-DX-A8BM-01A-11R-A41I-07,0.2849305529527541
TCGA-DX-A8BN-01A-11R-A37L-07,0.267656172467894
TCGA-DX-A8BO-01A-11R-A41I-07,0.29597856542140016
TCGA-DX-A8BP-01A-11R-A37L-07,0.30831530221772024
TCGA-DX-A8BQ-01A-11R-A37L-07,0.363569797169947
TCGA-DX-A8BR-01A-11R-A41I-07,0.2673958326584166
TCGA-DX-A8BS-01A-11R-A37L-07,0.3002963659709625
TCGA-DX-A8BT-01A-11R-A37L-07,0.21020734404694924
TCGA-DX-A8BU-01A-11R-A37L-07,0.25024464805910485
TCGA-DX-A8BV-01A-11R-A37L-07,0.17179582186217926
TCGA-DX-A8BX-01A-11R-A37L-07,0.1737953723604892
TCGA-DX-A8BZ-01A-11R-A37L-07,0.3141291424190837
TCGA-DX-AATS-01A-12R-A41I-07,0.17681029966978656
TCGA-DX-AB2E-01A-11R-A39D-07,0.3033069619943635
TCGA-DX-AB2F-01A-11R-A38C-07,0.11042727051521219
TCGA-DX-AB2G-01A-11R-A39D-07,0.1982173808043774
TCGA-DX-AB2H-01A-11R-A39D-07,0.15771520689968138
TCGA-DX-AB2J-01A-11R-A38C-07,0.1872362216263625
TCGA-DX-AB2L-01A-32R-A41I-07,0.05492877362850068
TCGA-DX-AB2O-01A-12R-A39D-07,0.29598821271390213
TCGA-DX-AB2P-01A-11R-A38C-07,0.20010418641334593
TCGA-DX-AB2Q-01A-11R-A39D-07,0.33469573887691945
TCGA-DX-AB2S-01A-11R-A39D-07,0.2899863252804014
TCGA-DX-AB2T-01A-11R-A38C-07,0.23188509693609638
TCGA-DX-AB2V-01A-11R-A41I-07,0.15389580698502797
TCGA-DX-AB2W-01A-11R-A39D-07,0.27541790356476126
TCGA-DX-AB2X-01A-11R-A38C-07,0.35429786521872986
TCGA-DX-AB2Z-01A-11R-A38C-07,0.3131220226925154
TCGA-DX-AB30-01A-11R-A39D-07,0.1908682294247161
TCGA-DX-AB32-01A-11R-A41I-07,0.2662312177240813
TCGA-DX-AB35-01A-21R-A41I-07,0.17994859533078347
TCGA-DX-AB36-01A-11R-A41I-07,0.2165407019297688
TCGA-DX-AB37-01A-11R-A41I-07,0.23026446675514964
TCGA-DX-AB3A-01A-11R-A41I-07,0.16003325482748443
TCGA-DX-AB3B-01A-11R-A41I-07,0.13629584478070525
TCGA-DX-AB3C-01A-11R-A41I-07,0.32060482908986754
TCGA-FX-A2QS-01A-11R-A21T-07,0.23708866110080734
TCGA-FX-A2QS-11A-11R-A21T-07,0.2249441409441918
TCGA-FX-A3NJ-01A-11R-A21T-07,0.18774399929007038
TCGA-FX-A3NK-01A-11R-A21T-07,0.10154091289358116
TCGA-FX-A3RE-01A-11R-A22K-07,0.20562031636401845
TCGA-FX-A3TO-01A-11R-A22K-07,0.27950135566596357
TCGA-FX-A48G-01A-11R-A24X-07,0.25931635514383533
TCGA-FX-A76Y-01A-11R-A355-07,0.20992430596212724
TCGA-FX-A8OO-01A-11R-A36F-07,0.2552921478508165
TCGA-HB-A2OT-01A-11R-A21T-07,0.2197391154089858
TCGA-HB-A3L4-01A-11R-A21T-07,0.3013089047411342
TCGA-HB-A3YV-01A-11R-A24X-07,0.2244541803790486
TCGA-HB-A43Z-01A-11R-A24X-07,0.35450633213749805
TCGA-HB-A5W3-01A-11R-A29R-07,0.22397531401652365
TCGA-HS-A5N7-01A-21R-A26T-07,0.2101866144138303
TCGA-HS-A5N8-01A-11R-A26T-07,0.27645982094264554
TCGA-HS-A5N9-01A-11R-A26T-07,0.3966910587805722
TCGA-HS-A5NA-01A-11R-A26T-07,0.4297564552697915
TCGA-IE-A3OV-01A-11R-A22K-07,0.2655870777667704
TCGA-IE-A4EH-01A-11R-A24X-07,0.27133208650202084
TCGA-IE-A4EI-01A-11R-A24X-07,0.2795497615503324
TCGA-IE-A4EJ-01A-11R-A24X-07,0.18533042409715955
TCGA-IE-A4EK-01A-11R-A24X-07,0.23671106454365953
TCGA-IE-A6BZ-01A-11R-A30C-07,0.2471917167571464
TCGA-IF-A3RQ-01A-11R-A22K-07,0.19201445337655187
TCGA-IF-A4AJ-01A-11R-A24X-07,0.28093660895923644
TCGA-IF-A4AK-01A-21R-A24X-07,0.276323268666641
TCGA-IS-A3K6-01A-11R-A21T-07,0.30633969469392547
TCGA-IS-A3K7-01A-11R-A21T-07,0.264157132729283
TCGA-IS-A3K8-01A-11R-A21T-07,0.2090579787682398
TCGA-IS-A3KA-01A-11R-A21T-07,0.3645836580803475
TCGA-IW-A3M4-01A-11R-A21T-07,0.20560050213744643
TCGA-IW-A3M5-01A-22R-A21T-07,0.351815343614195
TCGA-IW-A3M6-01A-11R-A21T-07,0.1380882834121858
TCGA-JV-A5VE-01A-11R-A29R-07,0.29986794524486854
TCGA-JV-A5VF-01A-11R-A29R-07,0.3607885666483366
TCGA-JV-A75J-01A-11R-A32Q-07,0.36037035882674656
TCGA-K1-A3PN-01A-11R-A22K-07,0.259502099160011
TCGA-K1-A3PN-02A-11R-A22K-07,0.30865977737598876
TCGA-K1-A3PO-01A-11R-A21T-07,0.09043165457072563
TCGA-K1-A3PO-11A-12R-A21T-07,0.14646159573823678
TCGA-K1-A42W-01A-11R-A24X-07,0.2759400659298281
TCGA-K1-A42X-01A-11R-A24X-07,0.3169519394056823
TCGA-K1-A42X-02A-11R-A24X-07,0.3188893014992723
TCGA-K1-A6RT-01A-32R-A33J-07,0.26689511216862993
TCGA-K1-A6RU-01A-11R-A32Q-07,0.1876846409295247
TCGA-K1-A6RV-01A-11R-A32Q-07,0.23172106431766085
TCGA-KD-A5QS-01A-11R-A27Q-07,0.30616357041073
TCGA-KD-A5QT-01A-11R-A27Q-07,0.35685331627659034
TCGA-KD-A5QU-01A-11R-A27Q-07,0.2709451780139984
TCGA-KF-A41W-01A-11R-A24X-07,0.21845088421839648
TCGA-LI-A67I-01A-31R-A30C-07,0.2155312363556553
TCGA-LI-A9QH-01A-11R-A37L-07,0.30377247564128307
TCGA-MB-A5Y8-01A-11R-A29R-07,0.2733200461773322
TCGA-MB-A5Y9-01A-11R-A29R-07,0.29792013005134177
TCGA-MB-A5YA-01A-11R-A29R-07,0.273180592192415
TCGA-MB-A8JK-01A-11R-A36F-07,0.2095702093443019
TCGA-MB-A8JL-01A-11R-A36F-07,0.1620450399062749
TCGA-MJ-A68H-01A-11R-A30C-07,0.23015339295011614
TCGA-MJ-A68J-01A-11R-A30C-07,0.10600932329460985
TCGA-MJ-A850-01A-11R-A355-07,0.27561852552402155
TCGA-MO-A47P-01A-11R-A24X-07,0.2063931009247789
TCGA-MO-A47R-01A-11R-A24X-07,0.21185381450315946
TCGA-N1-A6IA-01A-12R-A32Q-07,0.23097614716887338
TCGA-PC-A5DK-01A-11R-A27Q-07,0.17932995705274027
TCGA-PC-A5DL-01A-11R-A26T-07,0.21009045343308272
TCGA-PC-A5DM-01A-11R-A27Q-07,0.27096742663474865
TCGA-PC-A5DN-01A-12R-A27Q-07,0.05506289296454804
TCGA-PC-A5DO-01A-11R-A26T-07,0.20126185987948558
TCGA-PC-A5DP-01A-11R-A26T-07,0.18435805999451102
TCGA-PT-A8TR-01A-11R-A37L-07,0.19702611775707254
TCGA-QC-A6FX-01A-11R-A32Q-07,0.2559027562668671
TCGA-QC-A7B5-01A-11R-A33J-07,0.2870812772191972
TCGA-QC-AA9N-01A-11R-A39D-07,0.3504003682736676
TCGA-QQ-A5V2-01A-11R-A32Q-07,0.2333241157104031
TCGA-QQ-A5V9-01A-11R-A32Q-07,0.1825475752747566
TCGA-QQ-A5VA-01A-12R-A32Q-07,0.11998288252687976
TCGA-QQ-A5VB-01A-11R-A36F-07,0.23598733071319405
TCGA-QQ-A5VC-01A-31R-A32Q-07,0.3450051034328293
TCGA-QQ-A5VD-01A-21R-A32Q-07,0.158889725844286
TCGA-QQ-A8VB-01A-11R-A37L-07,0.0736873189830784
TCGA-QQ-A8VD-01A-42R-A39D-07,0.0014927779147988535
TCGA-QQ-A8VF-01A-11R-A37L-07,0.35528444979485213
TCGA-QQ-A8VG-01A-11R-A37L-07,0.18290104946864974
TCGA-QQ-A8VH-01A-11R-A37L-07,0.2603663652454052
TCGA-RN-A68Q-01A-11R-A30C-07,0.19138954039910214
TCGA-RN-AAAQ-01A-21R-A39D-07,0.2671128647903571
TCGA-SG-A6Z4-01A-22R-A33J-07,0.2144113990108935
TCGA-SG-A6Z7-01A-12R-A32Q-07,0.10593026198120346
TCGA-SG-A849-01A-11R-A355-07,0.332134848908659
TCGA-SI-A71O-01A-12R-A33J-07,0.26672533045439695
TCGA-SI-A71O-06A-11R-A38C-07,0.32763307768183864
TCGA-SI-A71P-01A-12R-A33J-07,0.19804981607402816
TCGA-SI-A71Q-01A-12R-A33J-07,0.19631304741355884
TCGA-SI-AA8B-01A-11R-A38C-07,0.21908108896134515
TCGA-SI-AA8C-01A-11R-A38C-07,0.08828785664805236
TCGA-UE-A6QT-01A-12R-A32Q-07,0.27198290274967807
TCGA-UE-A6QU-01A-12R-A32Q-07,0.28482097717410654
TCGA-VT-A80G-01A-11R-A36F-07,0.1459343519657438
TCGA-VT-A80J-01A-11R-A36F-07,0.3435169322693344
TCGA-VT-A80J-02A-11R-A41I-07,0.36613921974953284
TCGA-VT-AB3D-01A-12R-A41I-07,0.246945152618971
TCGA-WK-A8XO-01A-11R-A37L-07,0.23374544515623413
TCGA-WK-A8XQ-01A-11R-A37L-07,0.28715283951258075
TCGA-WK-A8XS-01A-11R-A37L-07,0.2845597612290374
TCGA-WK-A8XT-01A-11R-A37L-07,0.24633391522474002
TCGA-WK-A8XX-01A-11R-A37L-07,0.2277080498978147
TCGA-WK-A8XY-01A-11R-A37L-07,0.29536401906841014
TCGA-WK-A8XZ-01A-11R-A37L-07,0.2213928350058227
TCGA-WK-A8Y0-01A-11R-A41I-07,0.2297175440302363
TCGA-WP-A9GB-01A-11R-A37L-07,0.31756317502891435
TCGA-X2-A95T-01A-11R-A37L-07,0.25385842564030275
TCGA-X6-A7W8-01A-21R-A355-07,0.3716970085199735
TCGA-X6-A7WA-01A-12R-A355-07,0.20120140144670998
TCGA-X6-A7WB-01A-11R-A355-07,0.27497110912367045
TCGA-X6-A7WC-01A-12R-A355-07,0.17420132249674455
TCGA-X6-A7WD-01A-21R-A355-07,0.2503194079255407
TCGA-X6-A8C2-01A-11R-A36F-07,0.21699703917479612
TCGA-X6-A8C3-01A-11R-A36F-07,0.36366019089371454
TCGA-X6-A8C4-01A-11R-A36F-07,0.334122976173974
TCGA-X6-A8C5-01A-11R-A36F-07,0.1514148806314352
TCGA-X6-A8C6-01A-11R-A36F-07,0.13073524542347656
TCGA-X6-A8C7-01A-11R-A36F-07,0.16030610486188795
TCGA-X9-A971-01A-11R-A38C-07,0.30720500620073615
TCGA-X9-A973-01A-11R-A38C-07,0.12858324856841238
TCGA-Z4-A8JB-01A-23R-A37L-07,0
TCGA-Z4-A9VC-01A-11R-A37L-07,0.25116452165017855
TCGA-Z4-AAPF-01A-11R-A39D-07,0.10318547867306453
TCGA-Z4-AAPG-01A-11R-A39D-07,0.3300304838532508
TCGA-2W-A8YY-01A-11R-A37O-07,0.49166281146727603
TCGA-4J-AA1J-01A-21R-A38B-07,0.42236430370242006
TCGA-BI-A0VR-01A-11R-A10U-07,0.49874937311436474
TCGA-BI-A0VS-01A-11R-A10U-07,0.42387441191928843
TCGA-BI-A20A-01A-11R-A14Y-07,0.45692305410505024
TCGA-C5-A0TN-01A-21R-A14Y-07,0.4425415959246374
TCGA-C5-A1BE-01B-11R-A13Y-07,0.4790943584655415
TCGA-C5-A1BF-01B-11R-A13Y-07,0.31692632420649786
TCGA-C5-A1BI-01B-11R-A13Y-07,0.47316391159314153
TCGA-C5-A1BJ-01A-11R-A13Y-07,0.46472011498043597
TCGA-C5-A1BK-01B-11R-A13Y-07,0.4810132208488458
TCGA-C5-A1BL-01A-11R-A13Y-07,0.5734709918845964
TCGA-C5-A1BM-01A-11R-A13Y-07,0.4650907382638135
TCGA-C5-A1BN-01B-11R-A14Y-07,0.5385323218885798
TCGA-C5-A1BQ-01C-11R-A213-07,0.4737390433199615
TCGA-C5-A1M5-01A-11R-A13Y-07,0.4928120551102223
TCGA-C5-A1M6-01A-11R-A13Y-07,0.5262658017954881
TCGA-C5-A1M7-01A-11R-A13Y-07,0.511337718243246
TCGA-C5-A1M8-01A-21R-A13Y-07,0.527589708389625
TCGA-C5-A1M9-01A-11R-A13Y-07,0.5666812373825373
TCGA-C5-A1ME-01A-11R-A13Y-07,0.4616293637952894
TCGA-C5-A1MF-01A-11R-A13Y-07,0.5418307486738059
TCGA-C5-A1MH-01A-11R-A14Y-07,0.4792016145616836
TCGA-C5-A1MI-01A-11R-A14Y-07,0.48391309400653204
TCGA-C5-A1MJ-01A-11R-A14Y-07,0.5125718315568885
TCGA-C5-A1MK-01A-11R-A14Y-07,0.38346311034174707
TCGA-C5-A1ML-01A-11R-A14Y-07,0.3498682394872289
TCGA-C5-A1MN-01A-11R-A14Y-07,0.42922503404186757
TCGA-C5-A1MP-01A-11R-A14Y-07,0.41444043867101854
TCGA-C5-A1MQ-01A-11R-A14Y-07,0.3770384226782024
TCGA-C5-A2LS-01A-22R-A22U-07,0.47365723687750827
TCGA-C5-A2LT-01A-11R-A18M-07,0.3423292908696434
TCGA-C5-A2LV-01A-11R-A18M-07,0.48516179539542054
TCGA-C5-A2LX-01A-11R-A18M-07,0.48946904380164075
TCGA-C5-A2LY-01A-31R-A18M-07,0.5316373077966902
TCGA-C5-A2LZ-01A-11R-A213-07,0.5252161706447989
TCGA-C5-A2M1-01A-11R-A18M-07,0.5722723046667658
TCGA-C5-A2M2-01A-21R-A18M-07,0.47808061468390506
TCGA-C5-A3HD-01B-11R-A213-07,0.5085117092201601
TCGA-C5-A3HE-01A-21R-A22U-07,0.5744110494033845
TCGA-C5-A3HF-01A-11R-A213-07,0.436611872314946
TCGA-C5-A3HL-01A-11R-A213-07,0.41232275491226544
TCGA-C5-A7CG-01A-11R-A32P-07,0.49243293866245935
TCGA-C5-A7CH-01A-11R-A33Z-07,0.45112642852901064
TCGA-C5-A7CJ-01A-11R-A32P-07,0.37186020607948245
TCGA-C5-A7CK-01A-11R-A32P-07,0.4772016067951128
TCGA-C5-A7CL-01A-11R-A32P-07,0.38582494667802003
TCGA-C5-A7CM-01A-11R-A33Z-07,0.4438757774890746
TCGA-C5-A7CO-01A-11R-A352-07,0.5289975303957842
TCGA-C5-A7UC-01A-11R-A352-07,0.4405365990966368
TCGA-C5-A7UE-01A-11R-A33Z-07,0.5441686219343539
TCGA-C5-A7UH-01A-11R-A352-07,0.519250210652985
TCGA-C5-A7UI-01A-11R-A36F-07,0.5318436458484438
TCGA-C5-A7X3-01A-11R-A352-07,0.40785204652651824
TCGA-C5-A7X5-01A-11R-A36F-07,0.4901686747521779
TCGA-C5-A7X8-01A-11R-A36F-07,0.28446935961678144
TCGA-C5-A7XC-01A-11R-A38B-07,0.3955359493163121
TCGA-C5-A8XH-01A-11R-A37O-07,0.46557351035105027
